application_id,customer_id,application_date,age,income,employment,home_ownership,region,credit_history_years,loan_amount,term_months,late_payments,debt_to_income,sent_to_collections,default
A01252,CU00911,2022-08-28,30,41700.0,Salaried,Mortgage,West,2,16500.0,12,0,0.653,0,0
A00429,CU00316,2022-08-29,35,13900.0,Self-employed,Mortgage,East,5,1500.0,24,0,0.348,0,0
A00367,CU00270,2022-08-29,40,17300.0,Public sector,Rent,North,6,8200.0,60,0,0.68,0,0
A01568,CU01143,2022-08-29,40,16700.0,Salaried,Rent,West,6,3000.0,60,0,0.329,0,0
A00548,CU00397,2022-08-29,55,43400.0,Self-employed,Rent,North,0,35600.0,60,0,1.169,0,0
A00628,CU00454,2022-08-29,37,12900.0,Self-employed,Rent,East,3,9400.0,24,2,0.926,0,0
A01355,CU00987,2022-08-29,23,22800.0,Self-employed,Rent,West,7,10800.0,12,5,0.833,0,0
A01957,CU01432,2022-08-29,28,77300.0,Salaried,Mortgage,West,5,60000.0,24,0,0.925,0,0
A01290,CU00940,2022-08-30,28,22800.0,Self-employed,Rent,South,11,10000.0,36,0,0.796,1,1
A00077,CU00058,2022-08-30,48,84700.0,Salaried,Mortgage,North,5,33400.0,24,3,0.393,0,0
A00010,CU00007,2022-08-30,41,74100.0,Salaried,Own,East,2,19700.0,36,2,0.458,0,0
A01810,CU01325,2022-08-30,41,25200.0,Public sector,Own,East,18,17900.0,60,1,0.897,0,0
A02551,CU01856,2022-08-31,27,23200.0,Public sector,Own,North,8,10300.0,60,0,0.66,0,0
A01998,CU01464,2022-08-31,51,46000.0,Self-employed,Mortgage,North,0,21000.0,36,0,0.734,0,0
A01569,CU01144,2022-09-01,65,32800.0,Salaried,Rent,South,20,4500.0,36,1,0.388,0,0
A01834,CU01340,2022-09-02,35,15400.0,Salaried,Own,North,9,11800.0,24,0,1.03,0,0
A01382,CU01008,2022-09-02,38,37000.0,Salaried,Rent,South,6,13300.0,60,0,0.574,0,0
A02054,CU01503,2022-09-02,48,33300.0,Salaried,Rent,East,3,23400.0,36,1,0.943,0,0
A01168,CU00856,2022-09-03,51,26300.0,Public sector,Rent,South,4,10000.0,36,1,0.463,0,0
A00353,CU00257,2022-09-03,60,44700.0,Public sector,Rent,South,4,30100.0,12,0,0.778,1,0
A00453,CU00333,2022-09-04,46,33100.0,Salaried,Rent,South,6,26800.0,24,1,1.086,0,0
A02454,CU01792,2022-09-04,35,46300.0,Salaried,Rent,West,8,27500.0,24,3,0.987,0,1
A00532,CU00388,2022-09-04,33,20300.0,Public sector,Own,West,8,3400.0,36,1,0.458,0,0
A01281,CU00934,2022-09-05,34,40100.0,Self-employed,Own,South,12,30200.0,12,0,0.963,0,0
A01361,CU00991,2022-09-06,64,24900.0,Salaried,Rent,West,8,10000.0,36,0,0.538,0,0
A02506,CU01825,2022-09-06,46,61800.0,Salaried,Own,North,13,40700.0,36,0,0.74,0,0
A02728,CU01999,2022-09-06,42,55200.0,Salaried,Own,West,9,30500.0,12,1,0.847,0,0
A00458,CU00336,2022-09-07,42,37900.0,Salaried,Rent,East,4,30600.0,24,1,0.979,0,0
A00546,CU00396,2022-09-07,40,32300.0,Salaried,Mortgage,North,14,26800.0,60,1,1.057,0,0
A01328,CU00968,2022-09-07,39,26400.0,Salaried,Rent,South,2,19800.0,36,1,0.848,0,0
A00566,CU00412,2022-09-07,31,33600.0,Salaried,Rent,South,12,11900.0,12,0,0.573,0,0
A02897,CU02120,2022-09-07,48,19000.0,Salaried,Own,East,15,3400.0,60,0,0.406,0,0
A01513,CU01104,2022-09-07,21,39400.0,Self-employed,Mortgage,West,7,33300.0,36,0,1.0,0,1
A00025,CU00019,2022-09-07,50,50700.0,Salaried,Rent,East,0,30700.0,36,1,0.789,1,1
A02898,CU02120,2022-09-08,48,19000.0,Salaried,Own,East,15,12900.0,24,0,0.837,0,0
A00930,CU00682,2022-09-08,40,14400.0,Self-employed,Mortgage,North,0,10300.0,12,0,0.948,0,0
A02335,CU01709,2022-09-09,29,66600.0,Salaried,Rent,East,7,19500.0,36,1,0.369,0,0
A00400,CU00295,2022-09-09,43,56100.0,Self-employed,Mortgage,East,0,9900.0,12,1,0.425,0,0
A01606,CU01170,2022-09-09,37,35600.0,Public sector,Mortgage,South,10,26400.0,36,1,1.039,0,0
A00643,CU00466,2022-09-10,35,8600.0,Salaried,Rent,South,21,7500.0,12,1,1.154,0,0
A00007,CU00006,2022-09-11,33,8800.0,Salaried,Own,South,3,6100.0,36,0,0.801,1,1
A02256,CU01652,2022-09-11,52,38600.0,Salaried,Rent,East,9,10900.0,60,3,0.436,0,0
A02814,CU02063,2022-09-11,42,43600.0,Public sector,Own,North,15,17400.0,60,0,0.587,0,0
A00831,CU00595,2022-09-12,49,25100.0,Salaried,Own,East,2,17700.0,36,0,0.868,1,1
A02558,CU01861,2022-09-12,43,22800.0,Salaried,Mortgage,East,11,14500.0,36,2,0.726,0,0
A00658,CU00475,2022-09-12,29,102800.0,Unemployed,Mortgage,North,5,43600.0,24,1,0.679,0,0
A02893,CU02118,2022-09-12,52,33200.0,Self-employed,Own,South,12,17600.0,24,0,0.753,0,0
A00052,CU00039,2022-09-12,42,51100.0,Public sector,Mortgage,North,9,11800.0,24,1,0.343,0,0
A00529,CU00386,2022-09-13,30,39500.0,Public sector,Rent,South,12,5200.0,12,1,0.276,0,0
A00745,CU00535,2022-09-13,50,37100.0,Salaried,Rent,South,8,15600.0,36,2,0.867,0,0
A02431,CU01773,2022-09-14,43,23400.0,Self-employed,Rent,North,9,19100.0,24,3,1.068,0,0
A00187,CU00132,2022-09-15,62,103600.0,Salaried,Mortgage,West,0,17500.0,12,2,0.553,0,0
A01507,CU01098,2022-09-15,57,17700.0,Salaried,Rent,North,8,5800.0,36,1,0.511,0,0
A01330,CU00970,2022-09-15,65,64100.0,Salaried,Rent,North,7,17200.0,36,0,0.474,0,0
A01632,CU01192,2022-09-15,28,19900.0,Salaried,Mortgage,West,9,10900.0,12,7,0.646,1,1
A01410,CU01027,2022-09-16,50,19700.0,Salaried,Own,West,0,10900.0,12,1,0.785,0,0
A01034,CU00765,2022-09-17,44,57300.0,Salaried,Mortgage,West,7,25400.0,24,2,0.481,0,0
A01803,CU01319,2022-09-17,63,31000.0,Salaried,Own,West,12,25600.0,24,2,1.022,0,0
A00946,CU00694,2022-09-18,35,30800.0,Salaried,Rent,North,8,19400.0,60,2,0.744,1,1
A02775,CU02035,2022-09-19,33,25800.0,Salaried,Rent,West,7,19500.0,24,0,1.054,0,0
A01099,CU00816,2022-09-19,37,18400.0,Self-employed,Rent,West,7,5400.0,12,2,0.479,0,0
A01794,CU01312,2022-09-20,46,50100.0,Public sector,Mortgage,North,2,28900.0,24,0,0.837,0,0
A00372,CU00273,2022-09-20,47,61400.0,Salaried,Own,North,0,15800.0,12,1,0.568,0,0
A02681,CU01960,2022-09-20,44,47700.0,Salaried,Rent,South,0,13300.0,24,0,0.538,1,1
A02065,CU01511,2022-09-20,56,49300.0,Salaried,Own,West,11,6000.0,12,0,0.335,0,0
A00746,CU00535,2022-09-21,50,37100.0,Salaried,Rent,South,8,7900.0,12,0,0.278,0,0
A01740,CU01272,2022-09-21,49,78900.0,Public sector,Mortgage,East,5,15000.0,36,1,0.341,0,0
A02033,CU01490,2022-09-21,54,24200.0,Salaried,Own,West,12,14500.0,60,0,0.756,0,0
A02375,CU01736,2022-09-21,32,40600.0,Salaried,Mortgage,East,15,7600.0,24,0,0.488,0,0
A00839,CU00602,2022-09-22,31,35200.0,Salaried,Mortgage,East,0,24400.0,60,0,0.988,0,0
A02718,CU01991,2022-09-22,57,66700.0,Salaried,Rent,West,8,13800.0,24,0,0.529,0,0
A00396,CU00292,2022-09-22,38,29100.0,Salaried,Rent,East,17,3200.0,12,1,0.368,0,0
A01565,CU01142,2022-09-22,28,63300.0,Self-employed,Rent,North,6,9100.0,60,1,0.385,0,0
A02395,CU01746,2022-09-22,57,76000.0,Salaried,Mortgage,North,12,34200.0,12,0,0.805,0,0
A00691,CU00502,2022-09-22,32,20000.0,Salaried,Rent,West,5,3400.0,24,1,0.437,0,0
A00970,CU00714,2022-09-23,27,31200.0,Self-employed,Mortgage,West,2,21500.0,60,1,0.959,0,0
A01440,CU01047,2022-09-23,37,40800.0,Salaried,Rent,North,8,15800.0,24,0,0.544,0,0
A00008,CU00007,2022-09-24,41,74100.0,Salaried,Own,East,2,34400.0,36,1,0.638,0,0
A00228,CU00167,2022-09-24,55,51600.0,Self-employed,Own,West,6,38900.0,12,0,0.964,0,0
A02291,CU01679,2022-09-24,43,15900.0,Unemployed,Mortgage,West,6,9100.0,24,1,0.694,0,1
A02096,CU01534,2022-09-25,23,18300.0,Public sector,Mortgage,West,4,9000.0,12,0,0.794,1,1
A00051,CU00039,2022-09-25,42,51100.0,Public sector,Mortgage,North,9,30600.0,12,0,0.94,0,0
A02103,CU01541,2022-09-25,37,35600.0,Self-employed,Own,East,7,17500.0,36,2,0.71,1,1
A02435,CU01777,2022-09-25,40,52300.0,Self-employed,Rent,North,4,15900.0,24,0,0.543,0,0
A02374,CU01736,2022-09-27,32,40600.0,Salaried,Mortgage,East,15,4100.0,24,1,0.397,1,0
A01049,CU00777,2022-09-27,43,39800.0,Salaried,Rent,South,14,35600.0,12,0,1.016,0,0
A00804,CU00573,2022-09-27,44,67100.0,Self-employed,Mortgage,West,7,22000.0,60,1,0.563,0,0
A01573,CU01147,2022-09-27,64,55000.0,Salaried,Rent,North,11,41300.0,24,3,0.884,0,0
A01447,CU01052,2022-09-28,41,41000.0,Salaried,Rent,North,6,7100.0,36,0,0.357,0,0
A01919,CU01403,2022-09-28,57,47700.0,Salaried,Own,North,0,22300.0,36,0,0.794,0,0
A01940,CU01420,2022-09-28,39,63800.0,Salaried,Own,North,12,32500.0,36,0,0.642,0,0
A00535,CU00391,2022-09-29,52,125900.0,Salaried,Mortgage,South,4,19900.0,24,2,0.427,1,1
A01357,CU00988,2022-09-29,59,43100.0,Salaried,Mortgage,North,5,22800.0,12,1,0.666,0,0
A01157,CU00849,2022-09-30,43,44300.0,Salaried,Rent,North,7,19400.0,24,0,0.721,0,0
A01399,CU01020,2022-09-30,44,88600.0,Self-employed,Own,West,3,55200.0,24,1,0.749,0,0
A00181,CU00126,2022-09-30,47,38000.0,Self-employed,Mortgage,West,8,18700.0,12,1,0.533,1,1
A01143,CU00841,2022-09-30,33,21200.0,Salaried,Mortgage,West,11,13000.0,60,0,0.832,0,0
A00673,CU00487,2022-10-01,41,45600.0,Salaried,Own,West,4,14600.0,24,0,0.539,0,0
A00377,CU00277,2022-10-01,30,36900.0,Public sector,Mortgage,South,0,23000.0,36,2,0.659,1,1
A01645,CU01201,2022-10-01,26,30600.0,Self-employed,Rent,East,8,16700.0,12,1,0.645,0,0
A00223,CU00164,2022-10-02,31,60700.0,Public sector,Rent,East,10,47400.0,12,0,1.044,0,0
A02445,CU01784,2022-10-03,21,15200.0,Salaried,Mortgage,West,17,3500.0,24,1,0.301,0,0
A02120,CU01551,2022-10-03,40,33600.0,Salaried,Own,West,10,29400.0,24,3,1.028,0,0
A02195,CU01603,2022-10-03,35,41900.0,Self-employed,Own,South,2,26800.0,60,1,0.819,1,1
A01643,CU01199,2022-10-03,41,62300.0,Salaried,Rent,West,6,49900.0,24,0,1.022,0,0
A01314,CU00957,2022-10-04,58,34000.0,Public sector,Own,North,8,5600.0,60,1,0.342,0,0
A02285,CU01674,2022-10-04,34,47200.0,Self-employed,Mortgage,West,3,36600.0,12,1,1.042,0,0
A02508,CU01827,2022-10-04,36,18600.0,Salaried,Mortgage,East,7,2700.0,60,1,0.288,0,0
A01642,CU01198,2022-10-04,38,21700.0,Salaried,Rent,South,8,19100.0,12,1,1.115,0,0
A00678,CU00491,2022-10-05,26,41300.0,Salaried,Own,East,11,32500.0,24,2,0.98,1,1
A02919,CU02139,2022-10-05,39,41700.0,Unemployed,Mortgage,South,14,21100.0,60,0,0.803,0,0
A01413,CU01028,2022-10-06,44,44100.0,Public sector,Mortgage,East,7,34400.0,36,0,0.945,1,1
A02828,CU02073,2022-10-06,38,34800.0,Salaried,Rent,East,0,7800.0,36,0,0.393,0,0
A01845,CU01349,2022-10-06,46,13000.0,Salaried,Rent,West,6,5300.0,36,3,0.546,0,0
A00848,CU00611,2022-10-06,36,77700.0,Unemployed,Rent,East,10,39500.0,60,0,0.71,1,1
A00808,CU00577,2022-10-06,26,39300.0,Salaried,Own,North,10,22100.0,60,0,0.683,0,0
A02590,CU01887,2022-10-07,53,34800.0,Public sector,Rent,West,12,19400.0,12,0,0.695,0,0
A00323,CU00236,2022-10-07,58,42700.0,Self-employed,Rent,East,3,25900.0,12,1,0.684,0,0
A02822,CU02067,2022-10-08,35,13200.0,Self-employed,Own,East,8,4600.0,60,0,0.6,0,0
A01605,CU01169,2022-10-08,49,19100.0,Salaried,Rent,West,15,9700.0,24,1,0.757,0,0
A01691,CU01235,2022-10-08,51,71700.0,Salaried,Own,East,4,47100.0,36,1,0.81,0,0
A02888,CU02114,2022-10-08,42,57600.0,Salaried,Rent,South,9,41000.0,36,3,0.78,0,0
A00206,CU00149,2022-10-09,24,20400.0,Salaried,Rent,East,13,13200.0,12,1,0.896,0,0
A02234,CU01634,2022-10-09,29,28400.0,Public sector,Own,East,7,20400.0,12,0,0.876,0,0
A02372,CU01734,2022-10-09,45,44500.0,Unemployed,Rent,North,0,23600.0,36,1,0.657,0,0
A00503,CU00368,2022-10-09,24,54700.0,Unemployed,Own,South,8,17800.0,36,2,0.52,0,0
A00259,CU00191,2022-10-10,26,27200.0,Unemployed,Rent,West,5,6400.0,12,1,0.501,1,1
A00428,CU00315,2022-10-11,44,18000.0,Salaried,Mortgage,North,3,13700.0,36,0,0.975,0,0
A02818,CU02065,2022-10-11,54,26700.0,Salaried,Mortgage,West,8,17400.0,60,0,0.782,0,0
A02251,CU01647,2022-10-12,21,158600.0,Public sector,Mortgage,South,9,37800.0,12,1,0.457,0,0
A01489,CU01083,2022-10-12,21,61300.0,Salaried,Rent,South,5,8200.0,12,0,0.423,0,0
A02513,CU01830,2022-10-12,42,31500.0,Unemployed,Rent,South,5,20700.0,24,1,0.938,0,0
A01517,CU01105,2022-10-14,31,28500.0,Salaried,Own,West,15,17900.0,24,2,0.807,0,0
A01414,CU01029,2022-10-14,35,30800.0,Public sector,Rent,South,15,12100.0,60,0,0.645,0,0
A02554,CU01859,2022-10-14,47,76700.0,Salaried,Rent,South,4,59500.0,60,0,0.999,1,1
A01379,CU01005,2022-10-14,44,44900.0,Public sector,Own,West,6,35100.0,12,0,1.142,0,0
A02807,CU02059,2022-10-14,43,34900.0,Unemployed,Rent,North,7,22100.0,60,3,0.831,0,0
A01943,CU01421,2022-10-14,45,75700.0,Public sector,Rent,West,16,24300.0,24,1,0.601,0,0
A02923,CU02142,2022-10-15,47,32200.0,Public sector,Own,South,4,5600.0,36,0,0.522,0,0
A00064,CU00051,2022-10-15,28,32700.0,Salaried,Own,West,2,9200.0,36,1,0.456,0,0
A01559,CU01137,2022-10-15,22,30900.0,Self-employed,Rent,East,12,23400.0,12,0,0.983,0,0
A02267,CU01660,2022-10-15,55,44100.0,Self-employed,Own,South,15,19700.0,24,2,0.728,0,0
A02303,CU01687,2022-10-15,45,34400.0,Self-employed,Rent,East,9,22400.0,12,0,0.839,0,0
A00997,CU00737,2022-10-15,33,21700.0,Salaried,Own,South,17,14000.0,24,0,0.775,0,0
A00994,CU00734,2022-10-15,57,35400.0,Self-employed,Rent,South,7,27700.0,36,2,0.903,0,0
A01071,CU00794,2022-10-15,45,81300.0,Salaried,Mortgage,North,6,60000.0,60,0,1.004,1,1
A02158,CU01579,2022-10-15,21,47500.0,Public sector,Mortgage,North,11,14100.0,24,2,0.561,0,0
A02979,CU02182,2022-10-16,40,42700.0,Salaried,Rent,East,17,12600.0,12,0,0.366,0,0
A02028,CU01486,2022-10-16,37,80400.0,Public sector,Mortgage,East,2,65300.0,36,0,0.999,0,0
A00168,CU00116,2022-10-16,46,15000.0,Public sector,Rent,East,16,8000.0,24,0,0.773,0,0
A02174,CU01592,2022-10-17,42,30900.0,Unemployed,Rent,East,9,17700.0,12,0,0.758,0,0
A01846,CU01349,2022-10-17,46,13000.0,Salaried,Rent,West,6,7900.0,12,3,0.894,0,0
A00159,CU00111,2022-10-17,24,48400.0,Salaried,Mortgage,West,16,26000.0,60,2,0.827,0,0
A02426,CU01770,2022-10-18,39,53500.0,Unemployed,Rent,South,1,14800.0,12,1,0.443,0,0
A02572,CU01871,2022-10-18,29,19600.0,Salaried,Mortgage,South,11,7700.0,60,0,0.602,0,0
A01415,CU01030,2022-10-18,43,44400.0,Salaried,Rent,South,0,14900.0,24,1,0.582,0,0
A02598,CU01894,2022-10-18,66,52200.0,Salaried,Mortgage,North,10,41500.0,36,1,1.049,0,0
A01025,CU00758,2022-10-18,53,43300.0,Salaried,Own,West,9,13100.0,12,0,0.464,0,0
A02830,CU02074,2022-10-18,40,49500.0,Salaried,Rent,East,7,37700.0,60,0,1.01,0,0
A02099,CU01537,2022-10-19,31,58800.0,Salaried,Own,South,0,20900.0,36,1,0.538,0,0
A00593,CU00432,2022-10-19,35,81500.0,Self-employed,Mortgage,West,9,30600.0,24,1,0.586,0,0
A01633,CU01192,2022-10-19,28,19900.0,Salaried,Mortgage,West,9,9700.0,36,1,0.697,0,0
A02765,CU02027,2022-10-19,40,34800.0,Salaried,Rent,North,10,30700.0,60,0,1.051,0,0
A02592,CU01889,2022-10-19,25,21700.0,Salaried,Own,North,9,5700.0,24,1,0.573,0,0
A00306,CU00225,2022-10-20,41,43600.0,Public sector,Own,North,0,28000.0,36,2,0.692,0,0
A01901,CU01386,2022-10-20,36,46400.0,Salaried,Own,East,2,32500.0,60,1,0.969,0,0
A02563,CU01865,2022-10-20,50,19200.0,Unemployed,Mortgage,West,10,12400.0,36,0,0.953,0,0
A00390,CU00287,2022-10-20,51,46300.0,Salaried,Mortgage,East,15,35200.0,24,2,0.955,0,0
A01878,CU01371,2022-10-20,46,27700.0,Public sector,Own,South,4,7400.0,24,0,0.631,0,0
A00148,CU00104,2022-10-21,38,40600.0,Public sector,Mortgage,East,9,27200.0,24,0,0.978,0,0
A02471,CU01802,2022-10-21,40,72800.0,Salaried,Mortgage,East,13,36400.0,24,3,0.649,0,0
A02299,CU01684,2022-10-21,53,46100.0,Public sector,Mortgage,South,4,13800.0,60,0,0.523,0,0
A01381,CU01007,2022-10-22,41,75500.0,Salaried,Rent,East,10,35500.0,12,0,0.851,0,0
A01305,CU00952,2022-10-22,21,52000.0,Salaried,Mortgage,West,5,31100.0,36,0,0.867,0,0
A01021,CU00755,2022-10-22,40,55300.0,Salaried,Rent,East,0,36100.0,24,1,0.76,0,0
A02218,CU01621,2022-10-22,21,58300.0,Salaried,Rent,North,3,43800.0,36,2,0.857,1,1
A02859,CU02095,2022-10-23,45,35400.0,Salaried,Rent,South,8,16100.0,24,2,0.792,1,1
A01591,CU01157,2022-10-23,42,19500.0,Self-employed,Mortgage,North,4,5900.0,24,0,0.766,0,0
A00513,CU00375,2022-10-23,37,34500.0,Public sector,Mortgage,South,4,3800.0,24,2,0.309,0,0
A02797,CU02053,2022-10-24,46,26500.0,Salaried,Mortgage,West,11,4800.0,24,4,0.445,0,0
A00327,CU00239,2022-10-24,33,58900.0,Salaried,Rent,North,12,26800.0,12,0,0.671,0,0
A01503,CU01095,2022-10-25,31,38800.0,Salaried,Own,North,10,21000.0,24,0,0.687,0,0
A02091,CU01530,2022-10-26,45,45700.0,Self-employed,Mortgage,North,0,27500.0,24,0,0.707,0,0
A01722,CU01260,2022-10-26,31,91100.0,Salaried,Own,South,15,74900.0,24,1,1.023,0,0
A00669,CU00484,2022-10-26,45,29600.0,Salaried,Rent,West,0,9200.0,12,2,0.56,0,0
A01130,CU00834,2022-10-27,51,51900.0,Salaried,Rent,West,9,11300.0,24,0,0.378,0,0
A02616,CU01911,2022-10-28,42,45700.0,Public sector,Rent,South,16,37600.0,36,1,1.028,0,0
A02612,CU01908,2022-10-28,26,15800.0,Salaried,Mortgage,North,12,13900.0,12,2,1.296,0,0
A02594,CU01890,2022-10-28,36,89200.0,Salaried,Rent,West,0,50700.0,12,1,0.926,0,0
A02706,CU01983,2022-10-28,36,37600.0,Salaried,Mortgage,South,10,24300.0,12,1,0.816,1,1
A01882,CU01375,2022-10-29,24,26900.0,Public sector,Rent,South,9,9300.0,12,0,0.614,0,0
A00225,CU00164,2022-10-29,31,60700.0,Public sector,Rent,East,10,16500.0,24,1,0.398,1,1
A02622,CU01916,2022-10-29,51,15200.0,Public sector,Mortgage,West,12,4700.0,60,0,0.386,0,0
A01731,CU01265,2022-10-30,68,30100.0,Salaried,Rent,West,6,17300.0,12,1,0.807,0,0
A00248,CU00184,2022-10-30,26,79800.0,Self-employed,Rent,North,11,53600.0,36,0,0.952,0,0
A02998,CU02196,2022-10-30,37,39600.0,Salaried,Own,East,8,20400.0,12,1,0.585,0,0
A01416,CU01031,2022-10-30,35,45900.0,Self-employed,Rent,North,0,34600.0,12,0,1.004,0,0
A02460,CU01795,2022-10-31,37,32400.0,Salaried,Rent,South,0,13600.0,36,1,0.668,0,0
A00239,CU00175,2022-11-01,31,11500.0,Salaried,Rent,East,6,4400.0,12,0,0.596,0,0
A01607,CU01171,2022-11-01,39,21400.0,Public sector,Mortgage,East,7,16100.0,36,0,0.919,0,0
A02043,CU01497,2022-11-01,38,50900.0,Salaried,Rent,North,3,21600.0,60,2,0.605,0,0
A02673,CU01953,2022-11-01,47,24700.0,Salaried,Rent,West,5,18600.0,24,0,1.03,0,0
A02452,CU01790,2022-11-02,37,20500.0,Self-employed,Rent,West,19,4400.0,12,0,0.397,0,0
A00751,CU00538,2022-11-03,43,31500.0,Public sector,Rent,West,9,3800.0,36,1,0.3,0,0
A00047,CU00036,2022-11-03,21,18900.0,Public sector,Mortgage,East,1,12300.0,36,0,0.857,1,1
A00906,CU00660,2022-11-05,30,49900.0,Salaried,Rent,North,1,9500.0,36,2,0.312,0,0
A02499,CU01819,2022-11-05,45,29100.0,Salaried,Rent,North,9,18700.0,24,2,0.826,1,1
A01647,CU01203,2022-11-05,32,23200.0,Public sector,Mortgage,East,11,19700.0,36,0,1.048,0,0
A01986,CU01457,2022-11-05,39,50500.0,Public sector,Mortgage,North,9,29400.0,12,0,0.728,0,0
A02656,CU01941,2022-11-06,36,53500.0,Salaried,Own,West,0,29600.0,60,0,0.72,0,0
A00146,CU00102,2022-11-06,37,27600.0,Self-employed,Mortgage,West,12,3700.0,36,0,0.315,0,0
A02137,CU01564,2022-11-07,21,25400.0,Salaried,Mortgage,East,6,21700.0,60,0,0.974,0,0
A02037,CU01493,2022-11-07,48,31000.0,Salaried,Own,North,14,6600.0,24,1,0.288,0,0
A02530,CU01841,2022-11-07,45,28500.0,Salaried,Mortgage,South,16,14300.0,36,1,0.704,0,0
A02163,CU01584,2022-11-08,33,16000.0,Salaried,Own,North,13,4500.0,24,0,0.314,0,0
A01283,CU00936,2022-11-08,42,57000.0,Salaried,Mortgage,West,9,18900.0,24,0,0.634,0,0
A02380,CU01738,2022-11-08,57,45900.0,Salaried,Rent,South,9,22400.0,60,0,0.677,0,0
A00787,CU00558,2022-11-09,41,80600.0,Salaried,Rent,West,0,60900.0,60,0,0.907,0,0
A02740,CU02009,2022-11-09,43,79000.0,Public sector,Mortgage,South,8,26400.0,36,2,0.499,0,0
A00572,CU00416,2022-11-09,22,41200.0,Salaried,Rent,North,6,6400.0,24,0,0.328,0,0
A00219,CU00160,2022-11-10,33,47900.0,Salaried,Own,East,16,41200.0,24,3,1.118,1,1
A02556,CU01860,2022-11-10,53,28600.0,Self-employed,Own,North,6,15400.0,60,0,0.834,0,0
A02306,CU01688,2022-11-10,42,121400.0,Salaried,Mortgage,South,8,90400.0,24,0,0.964,0,0
A02954,CU02164,2022-11-10,40,58000.0,Salaried,Own,East,10,48100.0,36,0,0.96,0,0
A00921,CU00673,2022-11-10,35,41500.0,Salaried,Rent,North,13,11800.0,24,0,0.469,0,0
A01358,CU00989,2022-11-10,40,45500.0,Self-employed,Rent,East,7,26400.0,24,0,0.814,0,0
A00648,CU00471,2022-11-11,44,19800.0,Public sector,Own,East,12,12700.0,24,1,0.869,0,0
A00709,CU00512,2022-11-12,37,42000.0,Unemployed,Mortgage,North,3,26600.0,12,1,0.917,0,0
A00432,CU00318,2022-11-13,45,41300.0,Unemployed,Rent,South,6,26600.0,24,0,0.953,0,0
A02863,CU02098,2022-11-13,44,23300.0,Public sector,Own,East,17,16900.0,24,0,0.904,0,0
A01462,CU01065,2022-11-13,45,31300.0,Salaried,Rent,East,2,17900.0,60,0,0.768,1,1
A01463,CU01065,2022-11-13,45,31300.0,Salaried,Rent,East,2,18800.0,36,1,0.912,0,0
A00335,CU00244,2022-11-13,41,41300.0,Unemployed,Mortgage,North,0,9700.0,60,0,0.52,1,1
A02003,CU01467,2022-11-14,46,40600.0,Self-employed,Mortgage,South,6,23500.0,24,0,0.814,0,0
A01744,CU01274,2022-11-14,42,26200.0,Public sector,Rent,East,4,4200.0,12,0,0.28,0,0
A02994,CU02192,2022-11-15,38,57000.0,Salaried,Mortgage,North,15,25600.0,12,2,0.685,0,0
A02346,CU01717,2022-11-15,25,19900.0,Public sector,Rent,South,18,7500.0,36,0,0.633,0,0
A02414,CU01760,2022-11-15,40,23700.0,Salaried,Mortgage,West,2,13900.0,60,1,0.792,0,0
A00735,CU00528,2022-11-15,27,27400.0,Public sector,Own,West,9,16900.0,24,1,0.92,0,0
A02845,CU02083,2022-11-15,39,28500.0,Salaried,Rent,North,11,14700.0,36,2,0.784,1,1
A01191,CU00874,2022-11-16,52,28400.0,Self-employed,Mortgage,West,4,14900.0,60,1,0.827,0,0
A00893,CU00650,2022-11-16,21,35400.0,Self-employed,Mortgage,North,3,12700.0,12,0,0.63,1,1
A02985,CU02187,2022-11-17,42,19100.0,Public sector,Rent,North,17,10900.0,12,0,0.88,0,0
A00440,CU00325,2022-11-18,37,42800.0,Self-employed,Mortgage,West,9,12900.0,36,2,0.482,0,0
A00092,CU00069,2022-11-18,39,25300.0,Salaried,Rent,West,5,20500.0,36,0,1.019,0,0
A02263,CU01657,2022-11-18,49,37000.0,Salaried,Rent,North,10,11900.0,24,0,0.507,0,0
A01827,CU01335,2022-11-19,41,45000.0,Unemployed,Own,North,11,19500.0,36,2,0.785,0,0
A00902,CU00658,2022-11-19,30,34700.0,Self-employed,Rent,West,0,9800.0,12,3,0.462,0,0
A01586,CU01153,2022-11-19,26,42200.0,Salaried,Rent,North,3,32600.0,36,0,1.066,1,1
A00992,CU00733,2022-11-19,37,21100.0,Unemployed,Mortgage,North,5,5400.0,60,1,0.442,0,0
A02712,CU01987,2022-11-20,33,24800.0,Public sector,Own,East,10,22100.0,36,0,1.148,1,0
A01979,CU01450,2022-11-20,52,22400.0,Self-employed,Own,West,4,14700.0,36,0,0.775,1,1
A02503,CU01822,2022-11-20,21,31200.0,Salaried,Mortgage,West,0,28000.0,36,1,0.959,1,1
A01710,CU01250,2022-11-21,55,30300.0,Self-employed,Own,East,12,20400.0,36,0,0.99,0,0
A01295,CU00945,2022-11-21,43,27000.0,Self-employed,Mortgage,South,3,21300.0,36,2,1.106,0,0
A00770,CU00547,2022-11-22,54,80000.0,Salaried,Own,South,5,43600.0,36,2,0.842,0,0
A00295,CU00218,2022-11-23,29,116000.0,Self-employed,Own,South,6,91900.0,36,0,0.97,0,0
A00707,CU00512,2022-11-24,37,42000.0,Unemployed,Mortgage,North,3,6300.0,12,1,0.22,0,0
A01265,CU00919,2022-11-24,48,39400.0,Self-employed,Rent,East,7,26200.0,12,2,0.874,0,0
